,fpr,tpr,trial
11461,0.135,0.463,prospective
11462,0.135,0.463,prospective
11463,0.135,0.463,prospective
11464,0.135,0.463,prospective
11465,0.135,0.463,prospective
11466,0.135,0.464,prospective
11467,0.136,0.464,prospective
11468,0.136,0.464,prospective
11469,0.136,0.464,prospective
11470,0.136,0.464,prospective
11471,0.136,0.464,prospective
11472,0.136,0.465,prospective
11473,0.136,0.465,prospective
11474,0.136,0.465,prospective
11475,0.136,0.465,prospective
11476,0.136,0.465,prospective
11477,0.136,0.465,prospective
11478,0.136,0.465,prospective
11479,0.137,0.465,prospective
11480,0.137,0.467,prospective
11481,0.137,0.467,prospective
11482,0.137,0.467,prospective
11483,0.137,0.467,prospective
11484,0.137,0.467,prospective
11485,0.137,0.467,prospective
11486,0.137,0.468,prospective
11487,0.137,0.468,prospective
11488,0.137,0.468,prospective
11489,0.137,0.468,prospective
11490,0.137,0.468,prospective
11491,0.137,0.468,prospective
11492,0.137,0.469,prospective
11493,0.137,0.469,prospective
11494,0.137,0.469,prospective
11495,0.137,0.469,prospective
11496,0.137,0.469,prospective
11497,0.138,0.469,prospective
11498,0.138,0.47,prospective
11499,0.138,0.47,prospective
11500,0.138,0.47,prospective
11501,0.138,0.47,prospective
11502,0.138,0.471,prospective
11503,0.138,0.471,prospective
11504,0.138,0.471,prospective
11505,0.139,0.471,prospective
11506,0.139,0.471,prospective
11507,0.139,0.471,prospective
11508,0.139,0.471,prospective
11509,0.139,0.471,prospective
11510,0.139,0.472,prospective
11511,0.139,0.472,prospective
11512,0.139,0.472,prospective
11513,0.139,0.472,prospective
11514,0.139,0.472,prospective
11515,0.139,0.472,prospective
11516,0.139,0.472,prospective
11517,0.14,0.472,prospective
11518,0.14,0.473,prospective
11519,0.14,0.473,prospective
11520,0.14,0.473,prospective
11521,0.14,0.473,prospective
11522,0.14,0.473,prospective
11523,0.14,0.473,prospective
11524,0.14,0.474,prospective
11525,0.14,0.474,prospective
11526,0.14,0.475,prospective
11527,0.14,0.475,prospective
11528,0.14,0.475,prospective
11529,0.14,0.475,prospective
11530,0.14,0.476,prospective
11531,0.14,0.476,prospective
11532,0.14,0.476,prospective
11533,0.14,0.476,prospective
11534,0.14,0.477,prospective
11535,0.141,0.477,prospective
11536,0.141,0.477,prospective
11537,0.141,0.477,prospective
11538,0.141,0.477,prospective
11539,0.142,0.477,prospective
11540,0.142,0.478,prospective
11541,0.142,0.478,prospective
11542,0.142,0.478,prospective
11543,0.142,0.478,prospective
11544,0.142,0.478,prospective
11545,0.142,0.478,prospective
11546,0.142,0.479,prospective
11547,0.142,0.479,prospective
11548,0.142,0.479,prospective
11549,0.142,0.479,prospective
11550,0.142,0.48,prospective
11551,0.142,0.48,prospective
11552,0.142,0.48,prospective
11553,0.143,0.48,prospective
11554,0.143,0.481,prospective
11555,0.143,0.481,prospective
11556,0.143,0.481,prospective
11557,0.143,0.481,prospective
11558,0.143,0.482,prospective
11559,0.143,0.482,prospective
11560,0.143,0.482,prospective
11561,0.143,0.482,prospective
11562,0.143,0.482,prospective
11563,0.144,0.482,prospective
11564,0.144,0.483,prospective
11565,0.144,0.483,prospective
11566,0.144,0.483,prospective
11567,0.144,0.483,prospective
11568,0.144,0.484,prospective
11569,0.144,0.484,prospective
11570,0.144,0.484,prospective
11571,0.145,0.484,prospective
11572,0.145,0.485,prospective
11573,0.145,0.485,prospective
11574,0.145,0.485,prospective
11575,0.146,0.485,prospective
11576,0.146,0.485,prospective
11577,0.146,0.485,prospective
11578,0.146,0.485,prospective
11579,0.146,0.485,prospective
11580,0.146,0.485,prospective
11581,0.146,0.486,prospective
11582,0.146,0.486,prospective
11583,0.146,0.486,prospective
11584,0.147,0.486,prospective
11585,0.147,0.486,prospective
11586,0.147,0.486,prospective
11587,0.147,0.487,prospective
11588,0.147,0.487,prospective
11589,0.147,0.487,prospective
11590,0.147,0.487,prospective
11591,0.147,0.487,prospective
11592,0.148,0.487,prospective
11593,0.148,0.488,prospective
11594,0.148,0.488,prospective
11595,0.148,0.488,prospective
11596,0.148,0.488,prospective
11597,0.148,0.488,prospective
11598,0.148,0.488,prospective
11599,0.148,0.489,prospective
11600,0.149,0.489,prospective
11601,0.149,0.489,prospective
11602,0.149,0.489,prospective
11603,0.149,0.49,prospective
11604,0.15,0.49,prospective
11605,0.15,0.491,prospective
11606,0.15,0.491,prospective
11607,0.15,0.491,prospective
11608,0.15,0.491,prospective
11609,0.15,0.491,prospective
11610,0.151,0.491,prospective
11611,0.151,0.492,prospective
11612,0.151,0.492,prospective
11613,0.151,0.492,prospective
11614,0.151,0.492,prospective
11615,0.151,0.492,prospective
11616,0.151,0.492,prospective
11617,0.151,0.492,prospective
11618,0.151,0.492,prospective
11619,0.151,0.493,prospective
11620,0.151,0.493,prospective
11621,0.151,0.493,prospective
11622,0.152,0.493,prospective
11623,0.152,0.494,prospective
11624,0.152,0.494,prospective
11625,0.152,0.494,prospective
11626,0.152,0.494,prospective
11627,0.152,0.494,prospective
11628,0.152,0.494,prospective
11629,0.152,0.495,prospective
11630,0.153,0.495,prospective
11631,0.153,0.495,prospective
11632,0.153,0.495,prospective
11633,0.153,0.495,prospective
11634,0.153,0.495,prospective
11635,0.153,0.496,prospective
11636,0.153,0.496,prospective
11637,0.153,0.496,prospective
11638,0.153,0.496,prospective
11639,0.153,0.496,prospective
11640,0.153,0.496,prospective
11641,0.153,0.497,prospective
11642,0.153,0.497,prospective
11643,0.153,0.497,prospective
11644,0.153,0.497,prospective
11645,0.153,0.497,prospective
11646,0.154,0.497,prospective
11647,0.154,0.498,prospective
11648,0.154,0.498,prospective
11649,0.154,0.498,prospective
11650,0.154,0.498,prospective
11651,0.154,0.498,prospective
11652,0.155,0.498,prospective
11653,0.155,0.498,prospective
11654,0.155,0.498,prospective
11655,0.155,0.499,prospective
11656,0.155,0.499,prospective
11657,0.155,0.499,prospective
11658,0.155,0.499,prospective
11659,0.155,0.499,prospective
11660,0.156,0.499,prospective
11661,0.156,0.5,prospective
11662,0.156,0.5,prospective
11663,0.156,0.5,prospective
11664,0.156,0.5,prospective
11665,0.156,0.501,prospective
11666,0.156,0.501,prospective
11667,0.156,0.501,prospective
11668,0.156,0.501,prospective
11669,0.156,0.501,prospective
11670,0.157,0.501,prospective
11671,0.157,0.502,prospective
11672,0.157,0.502,prospective
11673,0.157,0.502,prospective
11674,0.158,0.502,prospective
11675,0.158,0.502,prospective
11676,0.158,0.502,prospective
11677,0.158,0.502,prospective
11678,0.158,0.502,prospective
11679,0.158,0.503,prospective
11680,0.159,0.503,prospective
11681,0.159,0.503,prospective
11682,0.159,0.503,prospective
11683,0.159,0.504,prospective
11684,0.159,0.504,prospective
11685,0.159,0.504,prospective
11686,0.159,0.504,prospective
11687,0.159,0.504,prospective
11688,0.16,0.504,prospective
11689,0.16,0.505,prospective
11690,0.16,0.505,prospective
11691,0.16,0.505,prospective
11692,0.16,0.505,prospective
11693,0.16,0.505,prospective
11694,0.16,0.505,prospective
11695,0.16,0.505,prospective
11696,0.161,0.505,prospective
11697,0.161,0.506,prospective
11698,0.161,0.506,prospective
11699,0.161,0.506,prospective
11700,0.161,0.506,prospective
11701,0.161,0.506,prospective
11702,0.161,0.506,prospective
11703,0.161,0.507,prospective
11704,0.163,0.507,prospective
11705,0.163,0.507,prospective
11706,0.163,0.507,prospective
11707,0.163,0.508,prospective
11708,0.163,0.508,prospective
11709,0.163,0.508,prospective
11710,0.163,0.508,prospective
11711,0.163,0.508,prospective
11712,0.163,0.508,prospective
11713,0.163,0.508,prospective
11714,0.163,0.508,prospective
11715,0.163,0.509,prospective
11716,0.163,0.509,prospective
11717,0.163,0.509,prospective
11718,0.163,0.509,prospective
11719,0.163,0.509,prospective
11720,0.163,0.509,prospective
11721,0.163,0.51,prospective
11722,0.163,0.51,prospective
11723,0.163,0.51,prospective
11724,0.164,0.51,prospective
11725,0.164,0.511,prospective
11726,0.164,0.511,prospective
11727,0.164,0.511,prospective
11728,0.164,0.511,prospective
11729,0.164,0.512,prospective
11730,0.164,0.512,prospective
11731,0.164,0.512,prospective
11732,0.164,0.512,prospective
11733,0.164,0.513,prospective
11734,0.164,0.513,prospective
11735,0.164,0.513,prospective
11736,0.165,0.513,prospective
11737,0.165,0.513,prospective
11738,0.165,0.513,prospective
11739,0.165,0.514,prospective
11740,0.165,0.514,prospective
11741,0.165,0.514,prospective
11742,0.165,0.514,prospective
11743,0.165,0.514,prospective
11744,0.165,0.514,prospective
11745,0.165,0.515,prospective
11746,0.165,0.515,prospective
11747,0.165,0.515,prospective
11748,0.165,0.515,prospective
11749,0.165,0.515,prospective
11750,0.166,0.515,prospective
11751,0.166,0.516,prospective
11752,0.166,0.516,prospective
11753,0.166,0.516,prospective
11754,0.166,0.516,prospective
11755,0.166,0.516,prospective
11756,0.167,0.516,prospective
11757,0.167,0.517,prospective
11758,0.167,0.517,prospective
11759,0.167,0.517,prospective
11760,0.167,0.517,prospective
11761,0.167,0.517,prospective
11762,0.167,0.517,prospective
11763,0.167,0.518,prospective
11764,0.167,0.518,prospective
11765,0.167,0.518,prospective
11766,0.167,0.518,prospective
11767,0.167,0.518,prospective
11768,0.168,0.518,prospective
11769,0.168,0.519,prospective
11770,0.168,0.519,prospective
11771,0.168,0.519,prospective
11772,0.169,0.519,prospective
11773,0.169,0.519,prospective
11774,0.169,0.519,prospective
11775,0.169,0.52,prospective
11776,0.169,0.52,prospective
11777,0.169,0.52,prospective
11778,0.169,0.52,prospective
11779,0.169,0.52,prospective
11780,0.17,0.52,prospective
11781,0.17,0.521,prospective
11782,0.17,0.521,prospective
11783,0.17,0.521,prospective
11784,0.17,0.521,prospective
11785,0.17,0.521,prospective
11786,0.17,0.521,prospective
11787,0.17,0.522,prospective
11788,0.17,0.522,prospective
11789,0.17,0.522,prospective
11790,0.17,0.522,prospective
11791,0.17,0.522,prospective
11792,0.17,0.522,prospective
11793,0.17,0.522,prospective
11794,0.171,0.522,prospective
11795,0.171,0.522,prospective
11796,0.171,0.522,prospective
11797,0.171,0.523,prospective
11798,0.172,0.523,prospective
11799,0.172,0.524,prospective
11800,0.172,0.524,prospective
11801,0.172,0.524,prospective
11802,0.172,0.524,prospective
11803,0.172,0.524,prospective
11804,0.173,0.524,prospective
11805,0.173,0.525,prospective
11806,0.173,0.525,prospective
11807,0.173,0.525,prospective
11808,0.173,0.525,prospective
11809,0.173,0.526,prospective
11810,0.173,0.526,prospective
11811,0.173,0.526,prospective
11812,0.173,0.526,prospective
11813,0.173,0.527,prospective
11814,0.173,0.527,prospective
11815,0.173,0.528,prospective
11816,0.173,0.528,prospective
11817,0.173,0.528,prospective
11818,0.173,0.528,prospective
11819,0.173,0.528,prospective
11820,0.173,0.528,prospective
11821,0.173,0.529,prospective
11822,0.174,0.529,prospective
11823,0.174,0.529,prospective
11824,0.174,0.529,prospective
11825,0.174,0.529,prospective
11826,0.174,0.529,prospective
11827,0.174,0.529,prospective
11828,0.174,0.529,prospective
11829,0.174,0.53,prospective
11830,0.175,0.53,prospective
11831,0.175,0.53,prospective
11832,0.175,0.53,prospective
11833,0.175,0.53,prospective
11834,0.175,0.53,prospective
11835,0.175,0.531,prospective
11836,0.176,0.531,prospective
11837,0.176,0.532,prospective
11838,0.176,0.532,prospective
11839,0.176,0.532,prospective
11840,0.176,0.532,prospective
11841,0.176,0.532,prospective
11842,0.176,0.532,prospective
11843,0.176,0.532,prospective
11844,0.176,0.532,prospective
11845,0.176,0.533,prospective
11846,0.177,0.533,prospective
11847,0.177,0.533,prospective
11848,0.177,0.533,prospective
11849,0.177,0.533,prospective
11850,0.178,0.533,prospective
11851,0.178,0.534,prospective
11852,0.178,0.534,prospective
11853,0.178,0.534,prospective
11854,0.178,0.534,prospective
11855,0.178,0.535,prospective
11856,0.178,0.535,prospective
11857,0.178,0.535,prospective
11858,0.178,0.535,prospective
11859,0.178,0.536,prospective
11860,0.178,0.536,prospective
11861,0.178,0.536,prospective
11862,0.178,0.536,prospective
11863,0.178,0.536,prospective
11864,0.179,0.536,prospective
11865,0.179,0.537,prospective
11866,0.179,0.537,prospective
11867,0.179,0.537,prospective
11868,0.179,0.537,prospective
11869,0.179,0.538,prospective
11870,0.179,0.538,prospective
11871,0.179,0.538,prospective
11872,0.179,0.538,prospective
11873,0.179,0.538,prospective
11874,0.179,0.538,prospective
11875,0.179,0.539,prospective
11876,0.179,0.539,prospective
11877,0.179,0.539,prospective
11878,0.179,0.539,prospective
11879,0.179,0.539,prospective
11880,0.18,0.539,prospective
11881,0.18,0.54,prospective
11882,0.18,0.54,prospective
11883,0.18,0.541,prospective
11884,0.18,0.541,prospective
11885,0.18,0.541,prospective
11886,0.18,0.541,prospective
11887,0.18,0.541,prospective
11888,0.18,0.541,prospective
11889,0.18,0.542,prospective
11890,0.18,0.542,prospective
11891,0.18,0.542,prospective
11892,0.18,0.542,prospective
11893,0.18,0.542,prospective
11894,0.18,0.542,prospective
11895,0.18,0.543,prospective
11896,0.181,0.543,prospective
11897,0.181,0.543,prospective
11898,0.181,0.543,prospective
11899,0.181,0.544,prospective
11900,0.181,0.544,prospective
11901,0.181,0.544,prospective
11902,0.181,0.544,prospective
11903,0.181,0.545,prospective
11904,0.181,0.545,prospective
11905,0.181,0.545,prospective
11906,0.181,0.545,prospective
11907,0.181,0.545,prospective
11908,0.181,0.545,prospective
11909,0.181,0.545,prospective
11910,0.182,0.545,prospective
11911,0.182,0.546,prospective
11912,0.182,0.546,prospective
11913,0.182,0.546,prospective
11914,0.182,0.546,prospective
11915,0.182,0.546,prospective
11916,0.182,0.546,prospective
11917,0.182,0.547,prospective
11918,0.182,0.547,prospective
11919,0.182,0.547,prospective
11920,0.183,0.547,prospective
11921,0.183,0.547,prospective
11922,0.183,0.547,prospective
11923,0.183,0.548,prospective
11924,0.183,0.548,prospective
11925,0.183,0.548,prospective
11926,0.183,0.548,prospective
11927,0.183,0.549,prospective
11928,0.184,0.549,prospective
11929,0.184,0.549,prospective
11930,0.184,0.549,prospective
11931,0.184,0.549,prospective
11932,0.184,0.549,prospective
11933,0.184,0.549,prospective
11934,0.184,0.549,prospective
11935,0.184,0.55,prospective
11936,0.184,0.55,prospective
11937,0.184,0.55,prospective
11938,0.184,0.55,prospective
11939,0.184,0.55,prospective
11940,0.184,0.55,prospective
11941,0.184,0.551,prospective
11942,0.185,0.551,prospective
11943,0.185,0.551,prospective
11944,0.185,0.551,prospective
11945,0.185,0.551,prospective
11946,0.185,0.551,prospective
11947,0.185,0.552,prospective
11948,0.186,0.552,prospective
11949,0.186,0.552,prospective
11950,0.186,0.552,prospective
11951,0.186,0.553,prospective
11952,0.186,0.553,prospective
11953,0.186,0.553,prospective
11954,0.186,0.553,prospective
11955,0.186,0.553,prospective
11956,0.187,0.553,prospective
11957,0.187,0.554,prospective
11958,0.187,0.554,prospective
11959,0.187,0.554,prospective
11960,0.187,0.554,prospective
11961,0.187,0.554,prospective
11962,0.187,0.554,prospective
11963,0.187,0.555,prospective
11964,0.188,0.555,prospective
11965,0.188,0.555,prospective
11966,0.188,0.555,prospective
11967,0.188,0.555,prospective
11968,0.188,0.555,prospective
11969,0.188,0.555,prospective
11970,0.189,0.555,prospective
11971,0.189,0.556,prospective
11972,0.189,0.556,prospective
11973,0.189,0.556,prospective
11974,0.189,0.556,prospective
11975,0.189,0.556,prospective
11976,0.189,0.556,prospective
11977,0.189,0.557,prospective
11978,0.19,0.557,prospective
11979,0.19,0.557,prospective
11980,0.19,0.557,prospective
11981,0.19,0.559,prospective
11982,0.191,0.559,prospective
11983,0.191,0.559,prospective
11984,0.191,0.559,prospective
11985,0.191,0.559,prospective
11986,0.191,0.559,prospective
11987,0.191,0.559,prospective
11988,0.191,0.559,prospective
11989,0.191,0.56,prospective
11990,0.191,0.56,prospective
11991,0.191,0.56,prospective
11992,0.191,0.56,prospective
11993,0.191,0.561,prospective
11994,0.192,0.561,prospective
11995,0.192,0.561,prospective
11996,0.192,0.561,prospective
11997,0.192,0.561,prospective
11998,0.192,0.561,prospective
11999,0.192,0.562,prospective
12000,0.192,0.562,prospective
12001,0.192,0.563,prospective
12002,0.193,0.563,prospective
12003,0.193,0.563,prospective
12004,0.193,0.563,prospective
12005,0.193,0.564,prospective
12006,0.193,0.564,prospective
12007,0.193,0.564,prospective
12008,0.193,0.564,prospective
12009,0.193,0.564,prospective
12010,0.193,0.564,prospective
12011,0.193,0.565,prospective
12012,0.193,0.565,prospective
12013,0.193,0.565,prospective
12014,0.194,0.565,prospective
12015,0.194,0.565,prospective
12016,0.194,0.565,prospective
12017,0.194,0.566,prospective
12018,0.194,0.566,prospective
12019,0.194,0.566,prospective
12020,0.194,0.566,prospective
12021,0.194,0.566,prospective
12022,0.194,0.566,prospective
12023,0.194,0.567,prospective
12024,0.194,0.567,prospective
12025,0.194,0.567,prospective
12026,0.194,0.567,prospective
12027,0.194,0.568,prospective
12028,0.195,0.568,prospective
12029,0.195,0.568,prospective
12030,0.195,0.568,prospective
12031,0.195,0.568,prospective
12032,0.195,0.568,prospective
12033,0.195,0.569,prospective
12034,0.195,0.569,prospective
12035,0.195,0.569,prospective
12036,0.195,0.569,prospective
12037,0.195,0.569,prospective
12038,0.195,0.569,prospective
12039,0.195,0.569,prospective
12040,0.195,0.569,prospective
12041,0.195,0.57,prospective
12042,0.196,0.57,prospective
12043,0.196,0.57,prospective
12044,0.196,0.57,prospective
12045,0.196,0.571,prospective
12046,0.196,0.571,prospective
12047,0.196,0.571,prospective
12048,0.197,0.571,prospective
12049,0.197,0.572,prospective
12050,0.197,0.572,prospective
12051,0.197,0.572,prospective
12052,0.197,0.572,prospective
12053,0.197,0.572,prospective
12054,0.198,0.572,prospective
12055,0.198,0.572,prospective
12056,0.198,0.572,prospective
12057,0.198,0.573,prospective
12058,0.198,0.573,prospective
12059,0.198,0.573,prospective
12060,0.198,0.573,prospective
12061,0.198,0.573,prospective
12062,0.198,0.573,prospective
12063,0.198,0.574,prospective
12064,0.199,0.574,prospective
12065,0.199,0.574,prospective
12066,0.199,0.574,prospective
12067,0.199,0.575,prospective
12068,0.201,0.575,prospective
12069,0.201,0.575,prospective
12070,0.201,0.575,prospective
12071,0.201,0.576,prospective
12072,0.201,0.576,prospective
12073,0.201,0.576,prospective
12074,0.201,0.576,prospective
12075,0.201,0.576,prospective
12076,0.201,0.576,prospective
12077,0.201,0.576,prospective
12078,0.201,0.576,prospective
12079,0.201,0.577,prospective
12080,0.202,0.577,prospective
12081,0.202,0.577,prospective
12082,0.202,0.577,prospective
12083,0.202,0.577,prospective
12084,0.202,0.577,prospective
12085,0.202,0.578,prospective
12086,0.202,0.578,prospective
12087,0.202,0.578,prospective
12088,0.203,0.578,prospective
12089,0.203,0.579,prospective
12090,0.203,0.579,prospective
12091,0.203,0.579,prospective
12092,0.203,0.579,prospective
12093,0.203,0.579,prospective
12094,0.203,0.579,prospective
12095,0.203,0.579,prospective
12096,0.203,0.579,prospective
12097,0.203,0.58,prospective
12098,0.204,0.58,prospective
12099,0.204,0.58,prospective
12100,0.204,0.58,prospective
12101,0.204,0.58,prospective
12102,0.204,0.58,prospective
12103,0.204,0.581,prospective
12104,0.204,0.581,prospective
12105,0.204,0.581,prospective
12106,0.204,0.581,prospective
12107,0.204,0.582,prospective
12108,0.205,0.582,prospective
12109,0.205,0.582,prospective
12110,0.205,0.582,prospective
12111,0.205,0.582,prospective
12112,0.205,0.582,prospective
12113,0.205,0.583,prospective
12114,0.205,0.583,prospective
12115,0.205,0.583,prospective
12116,0.205,0.583,prospective
12117,0.205,0.584,prospective
12118,0.205,0.584,prospective
12119,0.205,0.584,prospective
12120,0.205,0.584,prospective
12121,0.205,0.585,prospective
12122,0.205,0.585,prospective
12123,0.205,0.585,prospective
12124,0.205,0.585,prospective
12125,0.205,0.585,prospective
12126,0.206,0.585,prospective
12127,0.206,0.586,prospective
12128,0.206,0.586,prospective
12129,0.206,0.586,prospective
12130,0.206,0.586,prospective
12131,0.206,0.586,prospective
12132,0.207,0.586,prospective
12133,0.207,0.587,prospective
12134,0.207,0.587,prospective
12135,0.207,0.587,prospective
12136,0.207,0.587,prospective
12137,0.207,0.588,prospective
12138,0.207,0.588,prospective
12139,0.207,0.588,prospective
12140,0.207,0.588,prospective
12141,0.207,0.588,prospective
12142,0.207,0.588,prospective
12143,0.207,0.589,prospective
12144,0.207,0.589,prospective
12145,0.207,0.589,prospective
12146,0.207,0.589,prospective
12147,0.207,0.59,prospective
12148,0.208,0.59,prospective
12149,0.208,0.59,prospective
12150,0.208,0.59,prospective
12151,0.208,0.591,prospective
12152,0.208,0.591,prospective
12153,0.208,0.591,prospective
12154,0.208,0.591,prospective
12155,0.208,0.591,prospective
12156,0.208,0.591,prospective
12157,0.208,0.592,prospective
12158,0.208,0.592,prospective
12159,0.208,0.592,prospective
12160,0.209,0.592,prospective
12161,0.209,0.592,prospective
12162,0.209,0.592,prospective
12163,0.209,0.592,prospective
12164,0.209,0.592,prospective
12165,0.209,0.593,prospective
12166,0.209,0.593,prospective
12167,0.209,0.593,prospective
12168,0.21,0.593,prospective
12169,0.21,0.593,prospective
12170,0.21,0.593,prospective
12171,0.21,0.594,prospective
12172,0.21,0.594,prospective
12173,0.21,0.594,prospective
12174,0.21,0.594,prospective
12175,0.21,0.594,prospective
12176,0.211,0.594,prospective
12177,0.211,0.595,prospective
12178,0.211,0.595,prospective
12179,0.211,0.595,prospective
12180,0.211,0.595,prospective
12181,0.211,0.595,prospective
12182,0.211,0.595,prospective
12183,0.211,0.596,prospective
12184,0.211,0.596,prospective
12185,0.211,0.596,prospective
12186,0.211,0.596,prospective
12187,0.211,0.596,prospective
12188,0.212,0.596,prospective
12189,0.212,0.597,prospective
12190,0.212,0.597,prospective
12191,0.212,0.597,prospective
12192,0.212,0.597,prospective
12193,0.212,0.597,prospective
12194,0.212,0.597,prospective
12195,0.212,0.598,prospective
12196,0.213,0.598,prospective
12197,0.213,0.598,prospective
12198,0.213,0.598,prospective
12199,0.213,0.599,prospective
12200,0.214,0.599,prospective
12201,0.214,0.599,prospective
12202,0.214,0.599,prospective
12203,0.214,0.6,prospective
12204,0.214,0.6,prospective
12205,0.214,0.6,prospective
12206,0.214,0.6,prospective
12207,0.214,0.6,prospective
12208,0.215,0.6,prospective
12209,0.215,0.601,prospective
12210,0.215,0.601,prospective
12211,0.215,0.601,prospective
12212,0.215,0.601,prospective
12213,0.215,0.601,prospective
12214,0.216,0.601,prospective
12215,0.216,0.602,prospective
12216,0.216,0.602,prospective
12217,0.216,0.602,prospective
12218,0.216,0.602,prospective
12219,0.216,0.602,prospective
12220,0.216,0.602,prospective
12221,0.216,0.602,prospective
12222,0.216,0.602,prospective
12223,0.216,0.603,prospective
12224,0.216,0.603,prospective
12225,0.216,0.603,prospective
12226,0.216,0.603,prospective
12227,0.216,0.603,prospective
12228,0.216,0.603,prospective
12229,0.216,0.604,prospective
12230,0.217,0.604,prospective
12231,0.217,0.604,prospective
12232,0.217,0.604,prospective
12233,0.217,0.604,prospective
12234,0.217,0.604,prospective
12235,0.217,0.605,prospective
12236,0.218,0.605,prospective
12237,0.218,0.605,prospective
12238,0.218,0.605,prospective
12239,0.218,0.606,prospective
12240,0.218,0.606,prospective
12241,0.218,0.606,prospective
12242,0.218,0.606,prospective
12243,0.218,0.606,prospective
12244,0.218,0.606,prospective
12245,0.218,0.606,prospective
12246,0.218,0.606,prospective
12247,0.218,0.607,prospective
12248,0.219,0.607,prospective
12249,0.219,0.607,prospective
12250,0.219,0.607,prospective
12251,0.219,0.607,prospective
12252,0.219,0.607,prospective
12253,0.219,0.608,prospective
12254,0.219,0.608,prospective
12255,0.219,0.608,prospective
12256,0.22,0.608,prospective
12257,0.22,0.608,prospective
12258,0.22,0.608,prospective
12259,0.22,0.609,prospective
12260,0.221,0.609,prospective
12261,0.221,0.609,prospective
12262,0.221,0.609,prospective
12263,0.221,0.609,prospective
12264,0.221,0.609,prospective
12265,0.221,0.61,prospective
12266,0.221,0.61,prospective
12267,0.221,0.61,prospective
12268,0.221,0.61,prospective
12269,0.221,0.61,prospective
12270,0.222,0.61,prospective
12271,0.222,0.611,prospective
12272,0.222,0.611,prospective
12273,0.222,0.611,prospective
12274,0.222,0.611,prospective
12275,0.222,0.611,prospective
12276,0.222,0.611,prospective
12277,0.222,0.612,prospective
12278,0.222,0.612,prospective
12279,0.222,0.612,prospective
12280,0.222,0.612,prospective
12281,0.222,0.612,prospective
12282,0.222,0.612,prospective
12283,0.222,0.612,prospective
12284,0.223,0.612,prospective
12285,0.223,0.613,prospective
12286,0.223,0.613,prospective
12287,0.223,0.613,prospective
12288,0.223,0.613,prospective
12289,0.223,0.614,prospective
12290,0.224,0.614,prospective
12291,0.224,0.615,prospective
12292,0.224,0.615,prospective
12293,0.224,0.615,prospective
12294,0.225,0.615,prospective
12295,0.225,0.616,prospective
12296,0.225,0.616,prospective
12297,0.225,0.616,prospective
12298,0.225,0.616,prospective
12299,0.225,0.616,prospective
12300,0.226,0.616,prospective
12301,0.226,0.616,prospective
12302,0.226,0.616,prospective
12303,0.226,0.617,prospective
12304,0.226,0.617,prospective
12305,0.226,0.617,prospective
12306,0.227,0.617,prospective
12307,0.227,0.617,prospective
12308,0.227,0.617,prospective
12309,0.227,0.618,prospective
12310,0.227,0.618,prospective
12311,0.227,0.618,prospective
12312,0.228,0.618,prospective
12313,0.228,0.619,prospective
12314,0.228,0.619,prospective
12315,0.228,0.619,prospective
12316,0.228,0.619,prospective
12317,0.228,0.619,prospective
12318,0.228,0.619,prospective
12319,0.228,0.619,prospective
12320,0.228,0.619,prospective
12321,0.228,0.62,prospective
12322,0.228,0.62,prospective
12323,0.228,0.621,prospective
12324,0.229,0.621,prospective
12325,0.229,0.621,prospective
12326,0.229,0.621,prospective
12327,0.229,0.621,prospective
12328,0.229,0.621,prospective
12329,0.229,0.622,prospective
12330,0.23,0.622,prospective
12331,0.23,0.622,prospective
12332,0.23,0.622,prospective
12333,0.23,0.622,prospective
12334,0.231,0.622,prospective
12335,0.231,0.623,prospective
12336,0.231,0.623,prospective
12337,0.231,0.623,prospective
12338,0.231,0.623,prospective
12339,0.231,0.624,prospective
12340,0.231,0.624,prospective
12341,0.231,0.624,prospective
12342,0.231,0.624,prospective
12343,0.231,0.624,prospective
12344,0.232,0.624,prospective
12345,0.232,0.625,prospective
12346,0.232,0.625,prospective
12347,0.232,0.625,prospective
12348,0.232,0.625,prospective
12349,0.232,0.625,prospective
12350,0.232,0.625,prospective
12351,0.232,0.626,prospective
12352,0.232,0.626,prospective
12353,0.232,0.626,prospective
12354,0.232,0.626,prospective
12355,0.232,0.627,prospective
12356,0.233,0.627,prospective
12357,0.233,0.627,prospective
12358,0.233,0.627,prospective
12359,0.233,0.627,prospective
12360,0.233,0.627,prospective
12361,0.233,0.628,prospective
12362,0.233,0.628,prospective
12363,0.233,0.628,prospective
12364,0.233,0.628,prospective
12365,0.233,0.629,prospective
12366,0.234,0.629,prospective
12367,0.234,0.629,prospective
12368,0.234,0.629,prospective
12369,0.234,0.629,prospective
12370,0.234,0.629,prospective
12371,0.234,0.629,prospective
12372,0.234,0.629,prospective
12373,0.234,0.63,prospective
12374,0.235,0.63,prospective
12375,0.235,0.63,prospective
12376,0.235,0.63,prospective
12377,0.235,0.63,prospective
12378,0.235,0.63,prospective
12379,0.235,0.631,prospective
12380,0.235,0.631,prospective
12381,0.235,0.631,prospective
12382,0.235,0.631,prospective
12383,0.235,0.632,prospective
12384,0.236,0.632,prospective
12385,0.236,0.632,prospective
12386,0.236,0.632,prospective
12387,0.236,0.632,prospective
12388,0.237,0.632,prospective
12389,0.237,0.633,prospective
12390,0.237,0.633,prospective
12391,0.237,0.633,prospective
12392,0.237,0.633,prospective
