,fpr,tpr,trial
8024,0.515,0.915,temporal-split
8023,0.515,0.914,temporal-split
8022,0.514,0.914,temporal-split
8021,0.514,0.914,temporal-split
7991,0.508,0.911,temporal-split
7992,0.508,0.911,temporal-split
7993,0.508,0.911,temporal-split
7994,0.508,0.912,temporal-split
7995,0.509,0.912,temporal-split
7996,0.509,0.912,temporal-split
7997,0.509,0.912,temporal-split
7998,0.509,0.912,temporal-split
7999,0.509,0.912,temporal-split
8000,0.509,0.913,temporal-split
8001,0.51,0.913,temporal-split
8002,0.51,0.913,temporal-split
8003,0.51,0.913,temporal-split
8004,0.51,0.913,temporal-split
8054,0.519,0.917,temporal-split
8005,0.511,0.913,temporal-split
8007,0.511,0.913,temporal-split
8008,0.511,0.913,temporal-split
8009,0.511,0.913,temporal-split
8010,0.511,0.913,temporal-split
8011,0.512,0.913,temporal-split
8012,0.512,0.914,temporal-split
8013,0.512,0.914,temporal-split
8014,0.512,0.914,temporal-split
8015,0.513,0.914,temporal-split
8016,0.513,0.914,temporal-split
8017,0.513,0.914,temporal-split
8018,0.513,0.914,temporal-split
8019,0.513,0.914,temporal-split
8020,0.513,0.914,temporal-split
8006,0.511,0.913,temporal-split
8055,0.519,0.917,temporal-split
8056,0.519,0.917,temporal-split
8057,0.519,0.917,temporal-split
8092,0.528,0.92,temporal-split
8093,0.528,0.92,temporal-split
8094,0.528,0.92,temporal-split
8095,0.529,0.92,temporal-split
8096,0.529,0.921,temporal-split
8097,0.529,0.921,temporal-split
8098,0.529,0.921,temporal-split
8099,0.529,0.921,temporal-split
8100,0.53,0.921,temporal-split
8101,0.53,0.921,temporal-split
8102,0.53,0.921,temporal-split
8103,0.53,0.921,temporal-split
8104,0.53,0.921,temporal-split
8105,0.531,0.921,temporal-split
8091,0.528,0.92,temporal-split
8106,0.531,0.921,temporal-split
8108,0.532,0.921,temporal-split
8109,0.532,0.921,temporal-split
8110,0.532,0.922,temporal-split
8111,0.532,0.922,temporal-split
8112,0.532,0.922,temporal-split
8113,0.532,0.922,temporal-split
8114,0.532,0.922,temporal-split
8115,0.534,0.922,temporal-split
8116,0.534,0.922,temporal-split
8117,0.534,0.922,temporal-split
8118,0.534,0.922,temporal-split
8119,0.534,0.922,temporal-split
8120,0.534,0.922,temporal-split
8121,0.534,0.922,temporal-split
8107,0.532,0.921,temporal-split
7990,0.507,0.911,temporal-split
8090,0.528,0.92,temporal-split
8088,0.527,0.92,temporal-split
8058,0.519,0.918,temporal-split
8059,0.52,0.918,temporal-split
8060,0.52,0.918,temporal-split
8061,0.52,0.918,temporal-split
8062,0.52,0.918,temporal-split
8063,0.521,0.918,temporal-split
8064,0.521,0.918,temporal-split
8065,0.521,0.918,temporal-split
8066,0.521,0.918,temporal-split
8067,0.521,0.918,temporal-split
8068,0.521,0.919,temporal-split
8069,0.521,0.919,temporal-split
8070,0.521,0.919,temporal-split
8071,0.522,0.919,temporal-split
8089,0.527,0.92,temporal-split
8072,0.522,0.919,temporal-split
8074,0.522,0.919,temporal-split
8075,0.523,0.919,temporal-split
8076,0.523,0.919,temporal-split
8077,0.523,0.919,temporal-split
8078,0.523,0.919,temporal-split
8079,0.524,0.919,temporal-split
8080,0.524,0.92,temporal-split
8081,0.525,0.92,temporal-split
8082,0.525,0.92,temporal-split
8083,0.525,0.92,temporal-split
8084,0.525,0.92,temporal-split
8085,0.527,0.92,temporal-split
8086,0.527,0.92,temporal-split
8087,0.527,0.92,temporal-split
8073,0.522,0.919,temporal-split
7989,0.507,0.911,temporal-split
7988,0.507,0.911,temporal-split
7987,0.507,0.911,temporal-split
7889,0.486,0.902,temporal-split
7890,0.486,0.903,temporal-split
7891,0.487,0.903,temporal-split
7892,0.487,0.903,temporal-split
7893,0.487,0.903,temporal-split
7894,0.487,0.903,temporal-split
7895,0.487,0.903,temporal-split
7896,0.487,0.903,temporal-split
7897,0.488,0.903,temporal-split
7898,0.488,0.903,temporal-split
7899,0.488,0.903,temporal-split
7900,0.488,0.903,temporal-split
7901,0.488,0.903,temporal-split
7902,0.488,0.904,temporal-split
7888,0.486,0.902,temporal-split
7903,0.489,0.904,temporal-split
7905,0.49,0.904,temporal-split
7906,0.49,0.904,temporal-split
7907,0.49,0.904,temporal-split
7908,0.49,0.904,temporal-split
7909,0.49,0.904,temporal-split
7910,0.49,0.904,temporal-split
7911,0.49,0.904,temporal-split
7912,0.49,0.904,temporal-split
7913,0.492,0.904,temporal-split
7914,0.492,0.905,temporal-split
7915,0.493,0.905,temporal-split
7916,0.493,0.905,temporal-split
7917,0.493,0.905,temporal-split
7918,0.493,0.905,temporal-split
7904,0.489,0.904,temporal-split
7919,0.494,0.905,temporal-split
7887,0.486,0.902,temporal-split
7885,0.485,0.902,temporal-split
7855,0.48,0.9,temporal-split
7856,0.48,0.9,temporal-split
7857,0.48,0.9,temporal-split
7858,0.48,0.9,temporal-split
7859,0.481,0.9,temporal-split
7860,0.481,0.9,temporal-split
7861,0.482,0.9,temporal-split
7862,0.482,0.9,temporal-split
7863,0.482,0.9,temporal-split
7864,0.482,0.901,temporal-split
7865,0.483,0.901,temporal-split
7866,0.483,0.901,temporal-split
7867,0.483,0.901,temporal-split
7868,0.483,0.901,temporal-split
7886,0.485,0.902,temporal-split
7869,0.483,0.901,temporal-split
7871,0.484,0.901,temporal-split
7872,0.484,0.901,temporal-split
7873,0.484,0.901,temporal-split
7874,0.484,0.901,temporal-split
7875,0.484,0.901,temporal-split
7876,0.484,0.902,temporal-split
7877,0.484,0.902,temporal-split
7878,0.484,0.902,temporal-split
7879,0.484,0.902,temporal-split
7880,0.484,0.902,temporal-split
7881,0.484,0.902,temporal-split
7882,0.484,0.902,temporal-split
7883,0.485,0.902,temporal-split
7884,0.485,0.902,temporal-split
7870,0.483,0.901,temporal-split
7853,0.479,0.9,temporal-split
7920,0.494,0.905,temporal-split
7922,0.495,0.905,temporal-split
7957,0.503,0.908,temporal-split
7958,0.503,0.909,temporal-split
7959,0.503,0.909,temporal-split
7960,0.503,0.909,temporal-split
7961,0.504,0.909,temporal-split
7962,0.504,0.909,temporal-split
7963,0.504,0.909,temporal-split
7964,0.504,0.909,temporal-split
7965,0.504,0.909,temporal-split
7966,0.504,0.909,temporal-split
7967,0.504,0.909,temporal-split
7968,0.504,0.91,temporal-split
7969,0.504,0.91,temporal-split
7970,0.504,0.91,temporal-split
7956,0.503,0.908,temporal-split
7971,0.504,0.91,temporal-split
7973,0.505,0.91,temporal-split
7974,0.505,0.91,temporal-split
7975,0.505,0.91,temporal-split
7976,0.505,0.91,temporal-split
7977,0.506,0.91,temporal-split
7978,0.506,0.91,temporal-split
7979,0.506,0.91,temporal-split
7980,0.506,0.91,temporal-split
7981,0.507,0.91,temporal-split
7982,0.507,0.911,temporal-split
7983,0.507,0.911,temporal-split
7984,0.507,0.911,temporal-split
7985,0.507,0.911,temporal-split
7986,0.507,0.911,temporal-split
7972,0.504,0.91,temporal-split
7921,0.495,0.905,temporal-split
7955,0.503,0.908,temporal-split
7953,0.503,0.908,temporal-split
7923,0.495,0.905,temporal-split
7924,0.495,0.905,temporal-split
7925,0.496,0.905,temporal-split
7926,0.496,0.906,temporal-split
7927,0.496,0.906,temporal-split
7928,0.496,0.906,temporal-split
7929,0.498,0.906,temporal-split
7930,0.498,0.906,temporal-split
7931,0.498,0.906,temporal-split
7932,0.498,0.906,temporal-split
7933,0.499,0.906,temporal-split
7934,0.499,0.906,temporal-split
7935,0.499,0.906,temporal-split
7936,0.499,0.906,temporal-split
7954,0.503,0.908,temporal-split
7937,0.499,0.906,temporal-split
7939,0.5,0.907,temporal-split
7940,0.5,0.907,temporal-split
7941,0.5,0.907,temporal-split
7942,0.5,0.907,temporal-split
7943,0.501,0.907,temporal-split
7944,0.501,0.907,temporal-split
7945,0.501,0.907,temporal-split
7946,0.501,0.907,temporal-split
7947,0.502,0.907,temporal-split
7948,0.502,0.907,temporal-split
7949,0.502,0.907,temporal-split
7950,0.502,0.908,temporal-split
7951,0.502,0.908,temporal-split
7952,0.502,0.908,temporal-split
7938,0.499,0.907,temporal-split
8665,0.692,0.968,temporal-split
6499,0.325,0.779,temporal-split
6497,0.325,0.778,temporal-split
5045,0.218,0.642,temporal-split
5046,0.218,0.642,temporal-split
5047,0.218,0.642,temporal-split
5048,0.218,0.642,temporal-split
5049,0.218,0.642,temporal-split
5050,0.218,0.642,temporal-split
5051,0.218,0.643,temporal-split
5052,0.218,0.643,temporal-split
5053,0.218,0.643,temporal-split
5054,0.218,0.643,temporal-split
5055,0.218,0.643,temporal-split
5056,0.219,0.643,temporal-split
5057,0.219,0.643,temporal-split
5058,0.219,0.643,temporal-split
5059,0.219,0.643,temporal-split
5060,0.219,0.643,temporal-split
5061,0.219,0.643,temporal-split
5062,0.219,0.643,temporal-split
5063,0.219,0.644,temporal-split
5064,0.219,0.644,temporal-split
5065,0.219,0.644,temporal-split
5066,0.219,0.644,temporal-split
5067,0.219,0.644,temporal-split
5068,0.219,0.644,temporal-split
5069,0.219,0.644,temporal-split
5070,0.219,0.644,temporal-split
5071,0.219,0.644,temporal-split
5072,0.219,0.644,temporal-split
5073,0.22,0.644,temporal-split
5044,0.218,0.641,temporal-split
5043,0.218,0.641,temporal-split
5042,0.218,0.641,temporal-split
5041,0.218,0.641,temporal-split
5011,0.216,0.638,temporal-split
5012,0.216,0.638,temporal-split
5013,0.216,0.638,temporal-split
5014,0.216,0.638,temporal-split
5015,0.216,0.638,temporal-split
5016,0.216,0.638,temporal-split
5017,0.216,0.639,temporal-split
5018,0.216,0.639,temporal-split
5019,0.216,0.639,temporal-split
5020,0.217,0.639,temporal-split
5021,0.217,0.639,temporal-split
5022,0.217,0.639,temporal-split
5023,0.217,0.639,temporal-split
5024,0.217,0.639,temporal-split
5074,0.22,0.645,temporal-split
5025,0.217,0.64,temporal-split
5027,0.217,0.64,temporal-split
5028,0.217,0.64,temporal-split
5029,0.217,0.64,temporal-split
5030,0.217,0.64,temporal-split
5031,0.217,0.64,temporal-split
5032,0.217,0.64,temporal-split
5033,0.217,0.64,temporal-split
5034,0.218,0.64,temporal-split
5035,0.218,0.64,temporal-split
5036,0.218,0.64,temporal-split
5037,0.218,0.641,temporal-split
5038,0.218,0.641,temporal-split
5039,0.218,0.641,temporal-split
5040,0.218,0.641,temporal-split
5026,0.217,0.64,temporal-split
5075,0.22,0.645,temporal-split
5076,0.22,0.645,temporal-split
5077,0.22,0.645,temporal-split
5112,0.222,0.648,temporal-split
5113,0.223,0.648,temporal-split
5114,0.223,0.648,temporal-split
5115,0.223,0.648,temporal-split
5116,0.223,0.648,temporal-split
5117,0.223,0.648,temporal-split
5118,0.223,0.649,temporal-split
5119,0.223,0.649,temporal-split
5120,0.223,0.649,temporal-split
5121,0.223,0.649,temporal-split
5122,0.223,0.649,temporal-split
5123,0.223,0.649,temporal-split
5124,0.223,0.649,temporal-split
5125,0.223,0.649,temporal-split
5111,0.222,0.648,temporal-split
5126,0.223,0.649,temporal-split
5128,0.223,0.649,temporal-split
5129,0.223,0.649,temporal-split
5130,0.223,0.65,temporal-split
5131,0.223,0.65,temporal-split
5132,0.223,0.65,temporal-split
5133,0.224,0.65,temporal-split
5134,0.224,0.65,temporal-split
5135,0.224,0.65,temporal-split
5136,0.224,0.65,temporal-split
5137,0.224,0.65,temporal-split
5138,0.224,0.65,temporal-split
5139,0.224,0.65,temporal-split
5140,0.224,0.651,temporal-split
5141,0.224,0.651,temporal-split
5127,0.223,0.649,temporal-split
5010,0.216,0.638,temporal-split
5110,0.222,0.648,temporal-split
5108,0.222,0.648,temporal-split
5078,0.22,0.645,temporal-split
5079,0.221,0.645,temporal-split
5080,0.221,0.645,temporal-split
5081,0.221,0.645,temporal-split
5082,0.221,0.645,temporal-split
5083,0.221,0.645,temporal-split
5084,0.221,0.645,temporal-split
5085,0.221,0.645,temporal-split
5086,0.221,0.646,temporal-split
5087,0.221,0.646,temporal-split
5088,0.221,0.646,temporal-split
5089,0.221,0.646,temporal-split
5090,0.221,0.646,temporal-split
5091,0.221,0.646,temporal-split
5109,0.222,0.648,temporal-split
5092,0.221,0.646,temporal-split
5094,0.221,0.646,temporal-split
5095,0.221,0.646,temporal-split
5096,0.221,0.647,temporal-split
5097,0.221,0.647,temporal-split
5098,0.221,0.647,temporal-split
5099,0.222,0.647,temporal-split
5100,0.222,0.647,temporal-split
5101,0.222,0.647,temporal-split
5102,0.222,0.647,temporal-split
5103,0.222,0.647,temporal-split
5104,0.222,0.647,temporal-split
5105,0.222,0.647,temporal-split
5106,0.222,0.647,temporal-split
5107,0.222,0.647,temporal-split
5093,0.221,0.646,temporal-split
5142,0.224,0.651,temporal-split
5009,0.216,0.638,temporal-split
5007,0.215,0.638,temporal-split
4910,0.208,0.629,temporal-split
4911,0.208,0.629,temporal-split
4912,0.208,0.629,temporal-split
4913,0.208,0.629,temporal-split
4914,0.208,0.629,temporal-split
4915,0.208,0.629,temporal-split
4916,0.208,0.629,temporal-split
4917,0.208,0.63,temporal-split
4918,0.208,0.63,temporal-split
4919,0.208,0.63,temporal-split
4920,0.208,0.63,temporal-split
4921,0.208,0.63,temporal-split
4922,0.208,0.63,temporal-split
4923,0.208,0.63,temporal-split
4924,0.208,0.63,temporal-split
4925,0.208,0.63,temporal-split
4926,0.209,0.63,temporal-split
4927,0.209,0.63,temporal-split
4928,0.209,0.63,temporal-split
4929,0.209,0.631,temporal-split
4930,0.209,0.631,temporal-split
4931,0.209,0.631,temporal-split
4932,0.209,0.631,temporal-split
4933,0.209,0.631,temporal-split
4934,0.209,0.631,temporal-split
4935,0.209,0.631,temporal-split
4936,0.209,0.631,temporal-split
4937,0.209,0.631,temporal-split
4938,0.209,0.631,temporal-split
4909,0.208,0.629,temporal-split
4908,0.208,0.628,temporal-split
4907,0.208,0.628,temporal-split
4906,0.208,0.628,temporal-split
4876,0.206,0.625,temporal-split
4877,0.206,0.625,temporal-split
4878,0.206,0.625,temporal-split
4879,0.206,0.625,temporal-split
4880,0.206,0.625,temporal-split
4881,0.206,0.625,temporal-split
4882,0.206,0.625,temporal-split
4883,0.206,0.626,temporal-split
4884,0.207,0.626,temporal-split
4885,0.207,0.626,temporal-split
4886,0.207,0.626,temporal-split
4887,0.207,0.626,temporal-split
4888,0.207,0.626,temporal-split
4889,0.207,0.626,temporal-split
4939,0.209,0.632,temporal-split
4890,0.207,0.626,temporal-split
4892,0.207,0.627,temporal-split
4893,0.207,0.627,temporal-split
4894,0.207,0.627,temporal-split
4895,0.207,0.627,temporal-split
4896,0.207,0.627,temporal-split
4897,0.207,0.627,temporal-split
4898,0.207,0.627,temporal-split
4899,0.207,0.627,temporal-split
4900,0.208,0.627,temporal-split
4901,0.208,0.628,temporal-split
4902,0.208,0.628,temporal-split
4903,0.208,0.628,temporal-split
4904,0.208,0.628,temporal-split
4905,0.208,0.628,temporal-split
4891,0.207,0.627,temporal-split
4940,0.209,0.632,temporal-split
4941,0.209,0.632,temporal-split
4942,0.209,0.632,temporal-split
4977,0.212,0.635,temporal-split
4978,0.212,0.635,temporal-split
4979,0.212,0.635,temporal-split
4980,0.212,0.635,temporal-split
4981,0.212,0.635,temporal-split
4982,0.213,0.635,temporal-split
4983,0.213,0.636,temporal-split
4984,0.213,0.636,temporal-split
4985,0.213,0.636,temporal-split
4986,0.213,0.636,temporal-split
4987,0.213,0.636,temporal-split
4988,0.213,0.636,temporal-split
4989,0.213,0.636,temporal-split
4990,0.213,0.636,temporal-split
4976,0.212,0.635,temporal-split
4991,0.213,0.636,temporal-split
4993,0.213,0.636,temporal-split
4994,0.213,0.636,temporal-split
4995,0.213,0.637,temporal-split
4996,0.213,0.637,temporal-split
4997,0.213,0.637,temporal-split
4998,0.214,0.637,temporal-split
4999,0.214,0.637,temporal-split
5000,0.214,0.637,temporal-split
5001,0.214,0.637,temporal-split
5002,0.214,0.637,temporal-split
5003,0.214,0.637,temporal-split
5004,0.215,0.637,temporal-split
5005,0.215,0.638,temporal-split
5006,0.215,0.638,temporal-split
4992,0.213,0.636,temporal-split
5008,0.216,0.638,temporal-split
4975,0.211,0.635,temporal-split
4973,0.211,0.635,temporal-split
4943,0.209,0.632,temporal-split
4944,0.209,0.632,temporal-split
4945,0.209,0.632,temporal-split
4946,0.209,0.632,temporal-split
4947,0.209,0.633,temporal-split
4948,0.209,0.633,temporal-split
4949,0.209,0.633,temporal-split
4950,0.209,0.633,temporal-split
4951,0.209,0.633,temporal-split
4952,0.21,0.633,temporal-split
4953,0.21,0.633,temporal-split
4954,0.21,0.633,temporal-split
4955,0.21,0.633,temporal-split
4956,0.21,0.633,temporal-split
4974,0.211,0.635,temporal-split
4957,0.21,0.633,temporal-split
4959,0.21,0.634,temporal-split
4960,0.21,0.634,temporal-split
4961,0.21,0.634,temporal-split
4962,0.21,0.634,temporal-split
4963,0.21,0.634,temporal-split
4964,0.211,0.634,temporal-split
4965,0.211,0.634,temporal-split
4966,0.211,0.634,temporal-split
4967,0.211,0.634,temporal-split
4968,0.211,0.634,temporal-split
4969,0.211,0.634,temporal-split
4970,0.211,0.634,temporal-split
4971,0.211,0.635,temporal-split
4972,0.211,0.635,temporal-split
4958,0.21,0.633,temporal-split
5143,0.224,0.651,temporal-split
5144,0.224,0.651,temporal-split
5145,0.224,0.651,temporal-split
5316,0.235,0.668,temporal-split
5317,0.235,0.668,temporal-split
5318,0.235,0.668,temporal-split
5319,0.235,0.668,temporal-split
5320,0.235,0.668,temporal-split
5321,0.235,0.668,temporal-split
5322,0.235,0.668,temporal-split
5323,0.235,0.668,temporal-split
5324,0.235,0.668,temporal-split
5325,0.236,0.668,temporal-split
5326,0.236,0.669,temporal-split
5327,0.236,0.669,temporal-split
5328,0.236,0.669,temporal-split
5329,0.236,0.669,temporal-split
5330,0.236,0.669,temporal-split
5331,0.236,0.669,temporal-split
5332,0.236,0.669,temporal-split
5333,0.236,0.669,temporal-split
5334,0.236,0.669,temporal-split
5335,0.236,0.669,temporal-split
5336,0.236,0.67,temporal-split
5337,0.236,0.67,temporal-split
5338,0.236,0.67,temporal-split
5339,0.236,0.67,temporal-split
5340,0.236,0.67,temporal-split
5341,0.236,0.67,temporal-split
5342,0.236,0.67,temporal-split
5343,0.236,0.67,temporal-split
5344,0.236,0.67,temporal-split
5315,0.235,0.668,temporal-split
5314,0.235,0.668,temporal-split
5313,0.235,0.667,temporal-split
5312,0.234,0.667,temporal-split
5282,0.233,0.664,temporal-split
5283,0.233,0.664,temporal-split
5284,0.233,0.665,temporal-split
5285,0.233,0.665,temporal-split
5286,0.233,0.665,temporal-split
5287,0.233,0.665,temporal-split
5288,0.233,0.665,temporal-split
5289,0.233,0.665,temporal-split
5290,0.233,0.665,temporal-split
5291,0.233,0.665,temporal-split
5292,0.233,0.665,temporal-split
5293,0.234,0.665,temporal-split
5294,0.234,0.666,temporal-split
5295,0.234,0.666,temporal-split
5345,0.236,0.67,temporal-split
5296,0.234,0.666,temporal-split
5298,0.234,0.666,temporal-split
5299,0.234,0.666,temporal-split
5300,0.234,0.666,temporal-split
5301,0.234,0.666,temporal-split
5302,0.234,0.667,temporal-split
5303,0.234,0.667,temporal-split
5304,0.234,0.667,temporal-split
5305,0.234,0.667,temporal-split
5306,0.234,0.667,temporal-split
5307,0.234,0.667,temporal-split
5308,0.234,0.667,temporal-split
5309,0.234,0.667,temporal-split
5310,0.234,0.667,temporal-split
5311,0.234,0.667,temporal-split
5297,0.234,0.666,temporal-split
5346,0.236,0.67,temporal-split
5347,0.237,0.67,temporal-split
5348,0.237,0.671,temporal-split
5383,0.239,0.674,temporal-split
5384,0.239,0.674,temporal-split
5385,0.239,0.674,temporal-split
5386,0.239,0.674,temporal-split
5387,0.239,0.674,temporal-split
5388,0.239,0.674,temporal-split
5389,0.239,0.674,temporal-split
5390,0.239,0.675,temporal-split
5391,0.239,0.675,temporal-split
5392,0.239,0.675,temporal-split
5393,0.24,0.675,temporal-split
5394,0.24,0.675,temporal-split
5395,0.24,0.675,temporal-split
5396,0.24,0.675,temporal-split
5382,0.238,0.674,temporal-split
5397,0.24,0.675,temporal-split
5399,0.24,0.675,temporal-split
5400,0.24,0.676,temporal-split
5401,0.24,0.676,temporal-split
5402,0.24,0.676,temporal-split
5403,0.24,0.676,temporal-split
5404,0.24,0.676,temporal-split
5405,0.24,0.676,temporal-split
5406,0.24,0.676,temporal-split
5407,0.24,0.676,temporal-split
5408,0.24,0.677,temporal-split
5409,0.24,0.677,temporal-split
5410,0.24,0.677,temporal-split
5411,0.24,0.677,temporal-split
5412,0.24,0.677,temporal-split
5398,0.24,0.675,temporal-split
5281,0.233,0.664,temporal-split
5381,0.238,0.674,temporal-split
5379,0.238,0.674,temporal-split
5349,0.237,0.671,temporal-split
5350,0.237,0.671,temporal-split
5351,0.237,0.671,temporal-split
5352,0.237,0.671,temporal-split
5353,0.237,0.671,temporal-split
5354,0.237,0.671,temporal-split
5355,0.237,0.671,temporal-split
5356,0.237,0.671,temporal-split
5357,0.237,0.671,temporal-split
5358,0.237,0.671,temporal-split
5359,0.237,0.671,temporal-split
5360,0.237,0.672,temporal-split
5361,0.237,0.672,temporal-split
5362,0.237,0.672,temporal-split
5380,0.238,0.674,temporal-split
5363,0.237,0.672,temporal-split
5365,0.238,0.672,temporal-split
5366,0.238,0.672,temporal-split
5367,0.238,0.672,temporal-split
5368,0.238,0.673,temporal-split
5369,0.238,0.673,temporal-split
5370,0.238,0.673,temporal-split
5371,0.238,0.673,temporal-split
5372,0.238,0.673,temporal-split
5373,0.238,0.673,temporal-split
5374,0.238,0.673,temporal-split
5375,0.238,0.673,temporal-split
5376,0.238,0.673,temporal-split
5377,0.238,0.673,temporal-split
5378,0.238,0.674,temporal-split
5364,0.237,0.672,temporal-split
5280,0.233,0.664,temporal-split
5279,0.233,0.664,temporal-split
5278,0.233,0.664,temporal-split
5180,0.227,0.655,temporal-split
5181,0.227,0.655,temporal-split
5182,0.227,0.655,temporal-split
5183,0.227,0.655,temporal-split
5184,0.227,0.655,temporal-split
5185,0.227,0.655,temporal-split
5186,0.227,0.655,temporal-split
5187,0.227,0.655,temporal-split
5188,0.227,0.655,temporal-split
5189,0.227,0.655,temporal-split
5190,0.227,0.655,temporal-split
5191,0.227,0.655,temporal-split
5192,0.227,0.656,temporal-split
5193,0.228,0.656,temporal-split
5179,0.227,0.654,temporal-split
5194,0.228,0.656,temporal-split
5196,0.228,0.656,temporal-split
5197,0.228,0.656,temporal-split
5198,0.228,0.656,temporal-split
5199,0.228,0.656,temporal-split
5200,0.228,0.656,temporal-split
5201,0.228,0.656,temporal-split
5202,0.228,0.657,temporal-split
5203,0.228,0.657,temporal-split
5204,0.228,0.657,temporal-split
5205,0.228,0.657,temporal-split
5206,0.228,0.657,temporal-split
5207,0.229,0.657,temporal-split
5208,0.229,0.657,temporal-split
5209,0.229,0.657,temporal-split
5195,0.228,0.656,temporal-split
5210,0.229,0.658,temporal-split
5178,0.227,0.654,temporal-split
5176,0.227,0.654,temporal-split
5146,0.224,0.651,temporal-split
5147,0.224,0.651,temporal-split
5148,0.224,0.652,temporal-split
5149,0.224,0.652,temporal-split
5150,0.224,0.652,temporal-split
5151,0.224,0.652,temporal-split
5152,0.224,0.652,temporal-split
5153,0.225,0.652,temporal-split
5154,0.225,0.652,temporal-split
5155,0.225,0.652,temporal-split
5156,0.225,0.652,temporal-split
5157,0.225,0.652,temporal-split
5158,0.225,0.652,temporal-split
5159,0.225,0.652,temporal-split
5177,0.227,0.654,temporal-split
5160,0.225,0.653,temporal-split
5162,0.225,0.653,temporal-split
5163,0.226,0.653,temporal-split
5164,0.226,0.653,temporal-split
5165,0.226,0.653,temporal-split
5166,0.226,0.653,temporal-split
5167,0.226,0.653,temporal-split
5168,0.226,0.654,temporal-split
5169,0.226,0.654,temporal-split
5170,0.226,0.654,temporal-split
5171,0.226,0.654,temporal-split
5172,0.226,0.654,temporal-split
5173,0.227,0.654,temporal-split
5174,0.227,0.654,temporal-split
5175,0.227,0.654,temporal-split
5161,0.225,0.653,temporal-split
4875,0.206,0.625,temporal-split
5211,0.229,0.658,temporal-split
5213,0.229,0.658,temporal-split
5248,0.231,0.661,temporal-split
5249,0.231,0.661,temporal-split
5250,0.231,0.661,temporal-split
5251,0.231,0.661,temporal-split
5252,0.231,0.662,temporal-split
5253,0.231,0.662,temporal-split
5254,0.231,0.662,temporal-split
5255,0.231,0.662,temporal-split
5256,0.231,0.662,temporal-split
5257,0.231,0.662,temporal-split
5258,0.231,0.662,temporal-split
5259,0.231,0.662,temporal-split
5260,0.231,0.662,temporal-split
5261,0.231,0.662,temporal-split
5247,0.231,0.661,temporal-split
5262,0.231,0.663,temporal-split
5264,0.231,0.663,temporal-split
5265,0.231,0.663,temporal-split
5266,0.231,0.663,temporal-split
5267,0.232,0.663,temporal-split
5268,0.232,0.663,temporal-split
5269,0.232,0.663,temporal-split
5270,0.232,0.663,temporal-split
5271,0.232,0.663,temporal-split
5272,0.232,0.664,temporal-split
5273,0.232,0.664,temporal-split
5274,0.232,0.664,temporal-split
5275,0.232,0.664,temporal-split
5276,0.232,0.664,temporal-split
5277,0.233,0.664,temporal-split
5263,0.231,0.663,temporal-split
5212,0.229,0.658,temporal-split
5246,0.231,0.661,temporal-split
5244,0.231,0.661,temporal-split
5214,0.229,0.658,temporal-split
5215,0.229,0.658,temporal-split
5216,0.229,0.658,temporal-split
5217,0.229,0.658,temporal-split
5218,0.229,0.658,temporal-split
5219,0.23,0.658,temporal-split
5220,0.23,0.659,temporal-split
5221,0.23,0.659,temporal-split
5222,0.23,0.659,temporal-split
5223,0.23,0.659,temporal-split
5224,0.23,0.659,temporal-split
5225,0.23,0.659,temporal-split
5226,0.23,0.659,temporal-split
5227,0.23,0.659,temporal-split
5245,0.231,0.661,temporal-split
5228,0.23,0.659,temporal-split
5230,0.23,0.66,temporal-split
5231,0.23,0.66,temporal-split
5232,0.23,0.66,temporal-split
5233,0.23,0.66,temporal-split
5234,0.23,0.66,temporal-split
5235,0.23,0.66,temporal-split
5236,0.23,0.66,temporal-split
5237,0.23,0.66,temporal-split
5238,0.23,0.66,temporal-split
5239,0.23,0.66,temporal-split
5240,0.23,0.66,temporal-split
5241,0.231,0.66,temporal-split
5242,0.231,0.661,temporal-split
5243,0.231,0.661,temporal-split
5229,0.23,0.659,temporal-split
4874,0.206,0.625,temporal-split
4873,0.206,0.625,temporal-split
4872,0.206,0.625,temporal-split
4504,0.184,0.589,temporal-split
4505,0.184,0.589,temporal-split
4506,0.184,0.589,temporal-split
4507,0.184,0.589,temporal-split
4508,0.184,0.59,temporal-split
4509,0.184,0.59,temporal-split
4510,0.184,0.59,temporal-split
4511,0.184,0.59,temporal-split
4512,0.184,0.59,temporal-split
4513,0.184,0.59,temporal-split
4514,0.184,0.59,temporal-split
4515,0.185,0.59,temporal-split
4516,0.185,0.59,temporal-split
4517,0.185,0.59,temporal-split
4518,0.185,0.591,temporal-split
4519,0.185,0.591,temporal-split
4520,0.185,0.591,temporal-split
4521,0.185,0.591,temporal-split
4522,0.185,0.591,temporal-split
4523,0.185,0.591,temporal-split
4524,0.185,0.591,temporal-split
4525,0.185,0.591,temporal-split
4526,0.185,0.591,temporal-split
4527,0.185,0.591,temporal-split
4528,0.185,0.592,temporal-split
4529,0.185,0.592,temporal-split
4530,0.185,0.592,temporal-split
4531,0.185,0.592,temporal-split
4532,0.185,0.592,temporal-split
4503,0.184,0.589,temporal-split
4502,0.184,0.589,temporal-split
4501,0.184,0.589,temporal-split
4500,0.184,0.589,temporal-split
4470,0.182,0.585,temporal-split
4471,0.182,0.585,temporal-split
4472,0.182,0.586,temporal-split
4473,0.182,0.586,temporal-split
4474,0.182,0.586,temporal-split
4475,0.182,0.586,temporal-split
