,name,pid,date,seed,gamma,node_ip,hostname,trial_id,max_depth,n_samples,reg_alpha,reg_lambda,n_estimators,experiment_id,learning_rate,colsample_bytree,min_child_weight,scale_pos_weight,config/n_estimators,config/scale_pos_weight,_wandb,timestamp,_timestamp,train_set_auc,config/max_depth,config/reg_alpha,config/reg_lambda,training_iteration,config/colsample_bytree,timesteps_since_restore,_runtime,val_set_auc,config/gamma,warmup_time,time_total_s,same_time_test_auc,time_since_restore,iterations_since_restore,_step,time_this_iter_s,config/min_child_weight,temporal_test_auc,config/learning_rate,config/seed,config/n_samples
94,100000samples-21seed,36226,2022-10-01_22-30-43,21,0,192.168.0.26,cn-0020,89023fde,12,100000,0.8625540559969063,2,150,a30dc4c7d9c340f49fb804ee88523557,0.05316584217889626,0.9255048452008288,0,30,150,30,{'runtime': 584},1664677843,1664677843,0.5983459991730633,12,0.8625540559969063,2,1,0.9255048452008288,0,583,0.5888257440312843,0,0.0035195350646972656,583.7551229000092,0.5946143183454236,583.7551229000092,1,0,583.7551229000092,0,0.5669993818579022,0.05316584217889626,21,100000
95,1000samples-36seed,19221,2022-10-01_22-24-07,36,12,192.168.0.51,cn-0045,6ae35f42,8,1000,0.8656758783032098,4,300,d770f7957c794d2c996975bad5034b5f,0.09878727570771256,0.8238482193348735,8,10,300,10,{'runtime': 191},1664677447,1664677447,0.7474625399164823,8,0.8656758783032098,4,1,0.8238482193348735,0,191,0.5906699109792056,12,0.00372004508972168,191.09697771072388,0.5907253999647353,191.09697771072388,1,0,191.09697771072388,8,0.5727058540301847,0.09878727570771256,36,1000
96,100000samples-0seed,128128,2022-10-01_22-28-19,0,8,192.168.0.40,cn-0034,726644be,4,100000,0.710275898635576,8,300,561a29973a4f4f59b3e56a684fc9f8fe,0.03759866524808001,0.8247148551370104,4,50,300,50,{'runtime': 484},1664677699,1664677699,0.7152452992867594,4,0.710275898635576,8,1,0.8247148551370104,0,484,0.7073824267257613,8,0.0036728382110595703,484.43725419044495,0.7073794089194007,484.43725419044495,1,0,484.43725419044495,4,0.6885454318335362,0.03759866524808001,0,100000
97,10000samples-42seed,83696,2022-10-01_22-23-49,42,0,192.168.0.28,cn-0022,b0046efe,12,10000,0.5339154871734069,6,200,7a12fd9167874f8e91a29f8e94efec55,0.02260648077713476,0.9917473720177256,0,0,200,0,{'runtime': 225},1664677429,1664677429,0.5,12,0.5339154871734069,6,1,0.9917473720177256,0,225,0.5,0,0.0038797855377197266,225.26331329345703,0.5,225.26331329345703,1,0,225.26331329345703,0,0.5,0.02260648077713476,42,10000
98,1000samples-42seed,247542,2022-10-01_22-23-04,42,12,192.168.0.52,cn-0046,b10ec240,8,1000,0.8435248494946712,0,100,4699fdf297154782ad9b36265c94cab7,0.015474614052649703,0.9029360647319088,8,0,100,0,{'runtime': 186},1664677384,1664677384,0.5,8,0.8435248494946712,0,1,0.9029360647319088,0,186,0.5,12,0.003633975982666016,186.33501434326172,0.5,186.33501434326172,1,0,186.33501434326172,8,0.5,0.015474614052649703,42,1000
99,1000samples-42seed,247462,2022-10-01_22-22-57,42,4,192.168.0.52,cn-0046,41d46a1a,12,1000,0.457444503982298,6,100,33cfbb5a99334003aed967bef03c9299,0.02382088043632812,0.904936976316948,8,10,100,10,{'runtime': 187},1664677377,1664677377,0.8244053175996117,12,0.457444503982298,6,1,0.904936976316948,0,188,0.6587283699741655,4,0.0035963058471679688,188.06888270378113,0.6595842912142416,188.06888270378113,1,0,188.06888270378113,8,0.6490237984777062,0.02382088043632812,42,1000
100,10000samples-42seed,83500,2022-10-01_22-24-02,42,4,192.168.0.28,cn-0022,35ccd310,8,10000,0.8678589270506327,8,300,9a8386d262f34490af840325d43dcffd,0.0483102039670079,0.941018241541484,8,40,300,40,{'runtime': 254},1664677442,1664677442,0.6844080840883813,8,0.8678589270506327,8,1,0.941018241541484,0,254,0.6423543708596782,4,0.004000186920166016,254.12664365768433,0.647693384470067,254.12664365768433,1,0,254.12664365768433,8,0.6203886112146964,0.0483102039670079,42,10000
101,100samples-42seed,244608,2022-10-01_22-22-34,42,4,192.168.0.43,cn-0037,9ea11784,4,100,0.009368154920558425,8,150,de71e20efb1c4b29b0308302cf713181,0.057290737816072065,0.7937064593003891,0,40,150,40,{'runtime': 187},1664677354,1664677354,0.5757575757575757,4,0.009368154920558425,8,1,0.7937064593003891,0,186,0.5655756757966949,4,0.00372624397277832,186.7459318637848,0.5618724983018453,186.7459318637848,1,0,186.7459318637848,0,0.5784553156047993,0.057290737816072065,42,100
102,100samples-42seed,244530,2022-10-01_22-22-27,42,0,192.168.0.43,cn-0037,326d4556,8,100,0.6491945870637983,8,250,636dda9d30404633842fee7fa17ffb2f,0.01919878938771854,0.9532652352898744,4,20,250,20,{'runtime': 188},1664677347,1664677347,0.5184659090909091,8,0.6491945870637983,8,1,0.9532652352898744,0,188,0.5095311193877635,0,0.003607511520385742,188.33305883407593,0.5088787619916567,188.33305883407593,1,0,188.33305883407593,4,0.4911694171992904,0.01919878938771854,42,100
103,362259samples-21seed,36354,2022-10-01_23-17-03,21,4,192.168.0.26,cn-0020,5c33aab0,12,362259,0.3724056244487376,8,200,36735dc4c1e34142b208ac53e0162159,0.025062414009857505,0.921001409026892,4,40,200,40,{'runtime': 3466},1664680623,1664680623,0.6852996401827229,12,0.3724056244487376,8,1,0.921001409026892,0,3466,0.6775131061544404,4,0.00360250473022461,3466.170859336853,0.6811216571238754,3466.170859336853,1,0,3466.170859336853,4,0.6647567221581997,0.025062414009857505,21,362259
104,100000samples-21seed,36353,2022-10-01_22-26-30,21,0,192.168.0.26,cn-0020,fd47ff98,4,100000,0.4807967934716014,0,250,29aa489113b9475b9e69af0e86fde18c,0.07793498765816996,0.9419905045879052,8,50,250,50,{'runtime': 468},1664677590,1664677590,0.6118488000228002,4,0.4807967934716014,0,1,0.9419905045879052,0,468,0.607291651533715,0,0.0035746097564697266,468.2852931022644,0.6074812675003245,468.2852931022644,1,0,468.2852931022644,8,0.5857333021830111,0.07793498765816996,21,100000
105,10000samples-36seed,103655,2022-10-01_22-22-18,36,4,192.168.0.25,cn-0019,854b9d2c,4,10000,0.8744992111566705,8,300,6af6c43be79b4b34a25bd9d48fd68316,0.01619505414648151,0.8562928854436305,0,0,300,0,{'runtime': 219},1664677338,1664677338,0.5,4,0.8744992111566705,8,1,0.8562928854436305,0,219,0.5,4,0.003887176513671875,219.1620523929596,0.5,219.1620523929596,1,0,219.1620523929596,0,0.5,0.01619505414648151,36,10000
106,10000samples-36seed,103992,2022-10-01_22-23-14,36,8,192.168.0.25,cn-0019,f64d22f8,16,10000,0.7764462716969005,6,200,be900fb4d2954f7b90f7cda7d7ca8240,0.05815708171371358,0.8483587645911806,4,10,200,10,{'runtime': 278},1664677394,1664677394,0.6532537460083517,16,0.7764462716969005,6,1,0.8483587645911806,0,278,0.6095335927793604,8,0.004147529602050781,278.37426495552063,0.6149534420558862,278.37426495552063,1,0,278.37426495552063,4,0.5944188606193915,0.05815708171371358,36,10000
107,362259samples-42seed,159892,2022-10-01_22-43-05,42,12,192.168.0.39,cn-0033,7399f484,12,362259,0.3407692709627773,4,100,82ef462bea6c4c5e96706df2b35d6c46,0.01440807256536602,0.8398335779033748,4,50,100,50,{'runtime': 1500},1664678585,1664678585,0.6773913972290713,12,0.3407692709627773,4,1,0.8398335779033748,0,1499,0.6767529202782523,12,0.00420689582824707,1491.4435288906095,0.6726103221361271,1491.4435288906095,1,0,1491.4435288906095,4,0.6666013162029333,0.01440807256536602,42,362259
108,100000samples-0seed,128041,2022-10-01_22-25-13,0,8,192.168.0.40,cn-0034,eb7ee334,16,100000,0.5926582194229347,6,50,72aa6cb0ff654a19a0f8d84cd28c950d,0.047535407746793344,0.8015639289525522,0,30,50,30,{'runtime': 429},1664677513,1664677513,0.6689426537968624,16,0.5926582194229347,6,1,0.8015639289525522,0,429,0.6551635766248444,8,0.003833293914794922,429.25042963027954,0.6487293984660699,429.25042963027954,1,0,429.25042963027954,0,0.6416156461194182,0.047535407746793344,0,100000
109,362259samples-42seed,159767,2022-10-01_23-01-30,42,8,192.168.0.39,cn-0033,6f68efdc,12,362259,0.28998186111681545,0,250,83094c3ce22b4c91b6930a6f88c51b24,0.0587623611429057,0.9426409964124336,4,30,250,30,{'runtime': 2610},1664679690,1664679690,0.6764448822294642,12,0.28998186111681545,0,1,0.9426409964124336,0,2610,0.673562189456969,8,0.003654241561889648,2603.7163717746735,0.6737946842029954,2603.7163717746735,1,0,2603.7163717746735,4,0.6513277433722939,0.0587623611429057,42,362259
110,1000samples-36seed,19304,2022-10-01_22-20-58,36,12,192.168.0.51,cn-0045,65424abc,4,1000,0.5383165757374723,4,100,453dff40f9ba41c5823f0a0c9e6efb28,0.015659205602853075,0.9851686404858864,0,0,100,0,{'runtime': 186},1664677258,1664677258,0.5,4,0.5383165757374723,4,1,0.9851686404858864,0,186,0.5,12,0.00397491455078125,186.31578516960144,0.5,186.31578516960144,1,0,186.31578516960144,0,0.5,0.015659205602853075,36,1000
111,1000samples-36seed,19221,2022-10-01_22-20-53,36,4,192.168.0.51,cn-0045,f5e45584,8,1000,0.8745928512763774,8,250,d770f7957c794d2c996975bad5034b5f,0.05372201105198538,0.8200375587351607,4,20,250,20,{'runtime': 190},1664677253,1664677253,0.7518447555883074,8,0.8745928512763774,8,1,0.8200375587351607,0,191,0.5817617948103376,4,0.00372004508972168,190.8024137020111,0.579275452182274,190.8024137020111,1,0,190.8024137020111,4,0.5675364916485002,0.05372201105198538,36,1000
112,362259samples-21seed,36229,2022-10-01_23-05-45,21,8,192.168.0.26,cn-0020,9cace406,12,362259,0.07423453004210945,6,150,9aafcb9cbd6c40f1ad08cb54836d7668,0.032231127481847144,0.9555312432238392,0,20,150,20,{'runtime': 2901},1664679945,1664679945,0.6904673631368454,12,0.07423453004210945,6,1,0.9555312432238392,0,2898,0.68325649045052,8,0.003991842269897461,2898.6169652938843,0.6855441496874396,2898.6169652938843,1,0,2898.6169652938843,0,0.6693171845821957,0.032231127481847144,21,362259
113,100000samples-42seed,137772,2022-10-01_22-34-45,42,4,192.168.0.13,cn-0007,5b2cd1b4,8,100000,0.238766650347798,6,300,8941845e08b14c97b9b4a67fc2fb38d1,0.025550776186525948,0.8611765215537994,0,40,300,40,{'runtime': 1040},1664678085,1664678086,0.66701322299172,8,0.238766650347798,6,1,0.8611765215537994,0,1041,0.6649989919967818,4,0.00387430191040039,1032.5003128051758,0.6665542101383065,1032.5003128051758,1,0,1032.5003128051758,0,0.650749011842533,0.025550776186525948,42,100000
114,100000samples-42seed,137697,2022-10-01_22-36-07,42,4,192.168.0.13,cn-0007,56ab9f1c,12,100000,0.3188074955799265,2,300,53c32534e427448f8aad4b2e224f0d68,0.01281136358728236,0.9315909081351702,0,50,300,50,{'runtime': 1130},1664678167,1664678167,0.6545067780809855,12,0.3188074955799265,2,1,0.9315909081351702,0,1129,0.6451121569489221,4,0.004052877426147461,1122.408661365509,0.6448699644946931,1122.408661365509,1,0,1122.408661365509,0,0.6511147055351078,0.01281136358728236,42,100000
115,1000samples-42seed,247542,2022-10-01_22-19-54,42,12,192.168.0.52,cn-0046,3d2e80b8,12,1000,0.9478755621146192,6,200,4699fdf297154782ad9b36265c94cab7,0.04270196905010774,0.8456180452431512,0,10,200,10,{'runtime': 198},1664677194,1664677194,0.8219687068225102,12,0.9478755621146192,6,1,0.8456180452431512,0,199,0.6563767858293403,12,0.003633975982666016,191.58527398109436,0.6535185659585524,191.58527398109436,1,0,191.58527398109436,0,0.6458283454703836,0.04270196905010774,42,1000
116,1000samples-42seed,247462,2022-10-01_22-19-46,42,4,192.168.0.52,cn-0046,38ac6e06,16,1000,0.9460689359920436,6,150,33cfbb5a99334003aed967bef03c9299,0.01582630432829859,0.9910139166406802,0,10,150,10,{'runtime': 198},1664677186,1664677186,0.8111206542439972,16,0.9460689359920436,6,1,0.9910139166406802,0,198,0.6535145839553183,4,0.0035963058471679688,191.20112299919128,0.6499734098003619,191.20112299919128,1,0,191.20112299919128,0,0.6482660106807967,0.01582630432829859,42,1000
117,10000samples-42seed,83696,2022-10-01_22-19-59,42,4,192.168.0.28,cn-0022,307edab6,12,10000,0.10456659819095392,6,100,7a12fd9167874f8e91a29f8e94efec55,0.022142219845132823,0.7073496846777585,0,50,100,50,{'runtime': 226},1664677199,1664677199,0.6740553384523358,12,0.10456659819095392,6,1,0.7073496846777585,0,225,0.6300745356658893,4,0.0038797855377197266,217.005934715271,0.6309854297391284,217.005934715271,1,0,217.005934715271,0,0.6026388495039694,0.022142219845132823,42,10000
118,100samples-42seed,244608,2022-10-01_22-19-24,42,0,192.168.0.43,cn-0037,2d914834,12,100,0.02028927629798294,2,200,de71e20efb1c4b29b0308302cf713181,0.039557029020595144,0.8808155009670766,4,0,200,0,{'runtime': 195},1664677164,1664677164,0.5,12,0.02028927629798294,2,1,0.8808155009670766,0,195,0.5,0,0.00372624397277832,187.1947820186615,0.5,187.1947820186615,1,0,187.1947820186615,4,0.5,0.039557029020595144,42,100
119,10000samples-42seed,83500,2022-10-01_22-19-44,42,4,192.168.0.28,cn-0022,2c495502,8,10000,0.9263677746468296,2,50,9a8386d262f34490af840325d43dcffd,0.015181396807232066,0.8491374654890463,8,40,50,40,{'runtime': 217},1664677184,1664677184,0.6462899910832688,8,0.9263677746468296,2,1,0.8491374654890463,0,217,0.6279147734632629,4,0.004000186920166016,210.1069302558899,0.6328706617449514,210.1069302558899,1,0,210.1069302558899,8,0.6038976237748012,0.015181396807232066,42,10000
120,100samples-42seed,244530,2022-10-01_22-19-15,42,4,192.168.0.43,cn-0037,293d832e,8,100,0.35743851507449775,2,50,636dda9d30404633842fee7fa17ffb2f,0.013593923790111468,0.8580205175156211,4,20,50,20,{'runtime': 193},1664677155,1664677155,0.6022727272727273,8,0.35743851507449775,2,1,0.8580205175156211,0,193,0.5304690016505487,4,0.003607511520385742,186.0919885635376,0.5299650491822253,186.0919885635376,1,0,186.0919885635376,4,0.5247454126251584,0.013593923790111468,42,100
121,100000samples-36seed,246338,2022-10-01_22-22-03,36,8,192.168.0.52,cn-0046,f18f9c96,4,100000,0.5180966901199087,2,200,20c9abea89444ad79e43ac32171c31a8,0.0110256857998574,0.7462224252213215,4,20,200,20,{'runtime': 456},1664677323,1664677323,0.5394757472671421,4,0.5180966901199087,2,1,0.7462224252213215,0,455,0.5400458317236427,8,0.003333568572998047,447.73908615112305,0.5400843997995448,447.73908615112305,1,0,447.73908615112305,4,0.5466683155917336,0.0110256857998574,36,100000
122,10000samples-36seed,103992,2022-10-01_22-18-32,36,4,192.168.0.25,cn-0019,f18eaade,8,10000,0.10012028820176856,6,50,be900fb4d2954f7b90f7cda7d7ca8240,0.02084727189905151,0.9177333831862656,8,10,50,10,{'runtime': 244},1664677112,1664677113,0.5581056742815033,8,0.10012028820176856,6,1,0.9177333831862656,0,245,0.5484901894981786,4,0.004147529602050781,236.66143774986267,0.5606712580350259,236.66143774986267,1,0,236.66143774986267,8,0.5481994995546903,0.02084727189905151,36,10000
123,362259samples-36seed,120469,2022-10-01_22-37-31,36,4,192.168.0.19,cn-0013,f18b7df0,16,362259,0.06541215108853449,0,50,974d6b9504534926a971075846085b33,0.055780238435500715,0.8557525657603158,4,30,50,30,{'runtime': 1384},1664678251,1664678251,0.6684986173306458,16,0.06541215108853449,0,1,0.8557525657603158,0,1383,0.6656624028846547,4,0.0037539005279541016,1375.6992418766022,0.6641073802029469,1375.6992418766022,1,0,1375.6992418766022,4,0.6551662445262059,0.055780238435500715,36,362259
124,1000samples-36seed,19304,2022-10-01_22-17-48,36,0,192.168.0.51,cn-0045,f17ab664,8,1000,0.1494538978195642,6,300,453dff40f9ba41c5823f0a0c9e6efb28,0.05773662049398066,0.7436993519491797,4,40,300,40,{'runtime': 200},1664677068,1664677068,0.8248587570621468,8,0.1494538978195642,6,1,0.7436993519491797,0,200,0.6091847651201711,0,0.00397491455078125,193.2814903259277,0.5993980243409531,193.2814903259277,1,0,193.2814903259277,4,0.5921221081057342,0.05773662049398066,36,1000
125,1000samples-21seed,150570,2022-10-01_22-17-37,21,12,192.168.0.14,cn-0008,e089ec94,8,1000,0.18493619054916577,10,100,d4102a9c859046f687d15546650e6d9b,0.01007736887017698,0.9318442184350424,4,10,100,10,{'runtime': 192},1664677057,1664677057,0.7564953346203347,8,0.18493619054916577,10,1,0.9318442184350424,0,192,0.6177587482476832,12,0.004756450653076172,192.0692572593689,0.6145174892532066,192.0692572593689,1,0,192.0692572593689,4,0.60357586539373,0.01007736887017698,21,1000
126,362259samples-36seed,120390,2022-10-01_23-06-16,36,4,192.168.0.19,cn-0013,ece27394,12,362259,0.6324867680749244,2,300,e04cfc32c88c4657b9b04d49e3dff4e5,0.05497520274872284,0.964932556769019,4,20,300,20,{'runtime': 3116},1664679976,1664679976,0.6742167553265965,12,0.6324867680749244,2,1,0.964932556769019,0,3115,0.6666669525640178,4,0.0046312808990478516,3107.6813864707947,0.6693525455988695,3107.6813864707947,1,0,3107.6813864707947,4,0.6483288797962506,0.05497520274872284,36,362259
127,1000samples-36seed,19221,2022-10-01_22-17-38,36,8,192.168.0.51,cn-0045,ecdee2ce,8,1000,0.33516045976216957,8,250,d770f7957c794d2c996975bad5034b5f,0.04728943960680382,0.7179066155441025,4,0,250,0,{'runtime': 198},1664677058,1664677058,0.5,8,0.33516045976216957,8,1,0.7179066155441025,0,197,0.5,8,0.00372004508972168,190.25200605392456,0.5,190.25200605392456,1,0,190.25200605392456,4,0.5,0.04728943960680382,36,1000
128,10000samples-36seed,103655,2022-10-01_22-18-33,36,12,192.168.0.25,cn-0019,ecdeca78,16,10000,0.03306439742181155,8,100,6af6c43be79b4b34a25bd9d48fd68316,0.045014229073094665,0.9321468382246012,8,30,100,30,{'runtime': 255},1664677113,1664677116,0.6540263325964136,16,0.03306439742181155,8,1,0.9321468382246012,0,255,0.594671477048993,12,0.003887176513671875,245.469952583313,0.6041068732941711,245.469952583313,1,0,245.469952583313,8,0.579345563662381,0.045014229073094665,36,10000
129,100000samples-36seed,246248,2022-10-01_22-22-47,36,4,192.168.0.52,cn-0046,ecdeac0a,4,100000,0.4640072201473857,0,300,4b76a75bc1c3457c873373f55bc22da5,0.0817498813047618,0.8225118225245778,8,30,300,30,{'runtime': 506},1664677367,1664677367,0.5396992136380085,4,0.4640072201473857,0,1,0.8225118225245778,0,506,0.5434273294499972,4,0.0036058425903320312,498.7563307285309,0.5400775211272701,498.7563307285309,1,0,498.7563307285309,8,0.5379401634728215,0.0817498813047618,36,100000
130,100000samples-0seed,128128,2022-10-01_22-20-07,0,0,192.168.0.40,cn-0034,8f66218e,12,100000,0.68020283285999,8,100,561a29973a4f4f59b3e56a684fc9f8fe,0.014006537329826048,0.977909167553274,4,0,100,0,{'runtime': 349},1664677207,1664677207,0.5,12,0.68020283285999,8,1,0.977909167553274,0,349,0.5,0,0.0036728382110595703,349.46562361717224,0.5,349.46562361717224,1,0,349.46562361717224,4,0.5,0.014006537329826048,0,100000
131,1000samples-21seed,151584,2022-10-01_22-17-11,21,8,192.168.0.14,cn-0008,76b504b6,4,1000,0.40298201359607344,2,150,006440205e574644b0fe9f607ff79ec9,0.016998016928196694,0.8473260117890704,0,10,150,10,{'runtime': 191},1664677031,1664677031,0.8091920045045046,4,0.40298201359607344,2,1,0.8473260117890704,0,191,0.6412762772493256,8,0.005136966705322266,191.45704531669617,0.6375500621019528,191.45704531669617,1,0,191.45704531669617,0,0.6372052951419201,0.016998016928196694,21,1000
132,10000samples-21seed,78770,2022-10-01_22-17-36,21,4,192.168.0.25,cn-0019,d532bc7c,8,10000,0.044663587253050085,0,250,aef8adfe296045dfa0afa336afaaa01d,0.08445427723842817,0.838360176329515,4,30,250,30,{'runtime': 225},1664677056,1664677056,0.5654060650935774,8,0.044663587253050085,0,1,0.838360176329515,0,225,0.556698021611077,4,0.0034646987915039062,225.18542575836184,0.5559207686848989,225.18542575836184,1,0,225.18542575836184,4,0.546940777352253,0.08445427723842817,21,10000
133,10000samples-21seed,78557,2022-10-01_22-17-06,21,4,192.168.0.25,cn-0019,57871444,4,10000,0.3070339958780377,10,100,e67577961f75477295e5ef02d1e5bd3a,0.012748892612213054,0.8486591658347468,4,30,100,30,{'runtime': 205},1664677026,1664677026,0.6216921503558024,4,0.3070339958780377,10,1,0.8486591658347468,0,205,0.6069095560491309,4,0.004269123077392578,205.74736833572388,0.6071728732669941,205.74736833572388,1,0,205.74736833572388,4,0.5814604204457618,0.012748892612213054,21,10000
134,10000samples-0seed,152399,2022-10-01_22-16-50,0,0,192.168.0.39,cn-0033,b93f6c72,8,10000,0.12085945382250164,6,100,78e174ea64f94ff49e6748ade6a02fe0,0.017153303447760546,0.8581544170370716,4,20,100,20,{'runtime': 208},1664677010,1664677010,0.7643408416989645,8,0.12085945382250164,6,1,0.8581544170370716,0,208,0.6954230040305404,0,0.0037527084350585938,208.48455929756165,0.6920564898157382,208.48455929756165,1,0,208.48455929756165,4,0.6799251376587692,0.017153303447760546,0,10000
135,10000samples-0seed,152333,2022-10-01_22-16-17,0,0,192.168.0.39,cn-0033,4e843c5a,4,10000,0.6450620130208469,4,100,3b09fc75386142e5b6a3c7438d24830e,0.04924478961623809,0.98729455441627,0,40,100,40,{'runtime': 203},1664676977,1664676977,0.6406124115250108,4,0.6450620130208469,4,1,0.98729455441627,0,203,0.6360641256525031,0,0.004357576370239258,203.90885853767395,0.6287417879550453,203.90885853767395,1,0,203.90885853767395,0,0.5971837010595447,0.04924478961623809,0,10000
136,100samples-21seed,99095,2022-10-01_22-16-02,21,4,192.168.0.13,cn-0007,9fed2a66,8,100,0.33062975411985507,2,50,8016df1d9ee94f62860760a1d59d9961,0.04788650987034396,0.7000868015412939,8,20,50,20,{'runtime': 202},1664676962,1664676962,0.49252717391304346,8,0.33062975411985507,2,1,0.7000868015412939,0,202,0.4879216591871113,4,0.0037314891815185543,201.91033005714417,0.4918731646300544,201.91033005714417,1,0,201.91033005714417,8,0.5378749964055451,0.04788650987034396,21,100
137,10000samples-13seed,238467,2022-10-01_22-15-43,13,4,192.168.0.52,cn-0046,9f02257a,12,10000,0.49420951548643977,4,200,6b0e498ca8e748a2a5011f7b70d357dd,0.03073428320662577,0.946805121636599,4,0,200,0,{'runtime': 199},1664676943,1664676943,0.5,12,0.49420951548643977,4,1,0.946805121636599,0,200,0.5,4,0.00364828109741211,200.25155019760132,0.5,200.25155019760132,1,0,200.25155019760132,4,0.5,0.03073428320662577,13,10000
138,100samples-36seed,142890,2022-10-01_22-15-29,36,4,192.168.0.33,cn-0027,a30db2ce,12,100,0.9075190329576994,0,50,99c9040e667f44ff97e2bb6ebf734bcb,0.04191389649057651,0.9095974331081652,4,50,50,50,{'runtime': 190},1664676929,1664676930,0.86996336996337,12,0.9075190329576994,0,1,0.9095974331081652,0,190,0.543547231762971,4,0.003830432891845703,189.51964211463928,0.5482290905553133,189.51964211463928,1,0,189.51964211463928,4,0.5602095746641134,0.04191389649057651,36,100
139,100samples-36seed,142656,2022-10-01_22-15-27,36,12,192.168.0.33,cn-0027,28c3c418,16,100,0.7240108677487639,2,250,2b8ed5f132374e74bdc79f3232567840,0.07349778309595485,0.7795037002410442,4,30,250,30,{'runtime': 190},1664676927,1664676927,0.8742368742368742,16,0.7240108677487639,2,1,0.7795037002410442,0,191,0.5452890322788078,12,0.004544496536254883,190.5662932395935,0.5490014869187658,190.5662932395935,1,0,190.5662932395935,4,0.5599792692116097,0.07349778309595485,36,100
140,100samples-21seed,98886,2022-10-01_22-15-46,21,4,192.168.0.13,cn-0007,3244ed14,12,100,0.46438330786373216,10,250,e532612dfbeb4f83b60b03bca5bc859d,0.021524972104081837,0.8801516640160485,4,40,250,40,{'runtime': 215},1664676946,1664676946,0.48165760869565216,12,0.46438330786373216,10,1,0.8801516640160485,0,215,0.5374287121912708,4,0.00355672836303711,215.33282852172852,0.5379004430959802,215.33282852172852,1,0,215.33282852172852,4,0.5472568741632,0.021524972104081837,21,100
141,10000samples-13seed,238334,2022-10-01_22-15-33,13,12,192.168.0.52,cn-0046,2e571952,12,10000,0.02485077379600531,4,50,c0db2ae8d2ae4d2ab1f7b93f71f06f33,0.027752114961309422,0.7721915510690385,8,40,50,40,{'runtime': 203},1664676933,1664676933,0.751245604388134,12,0.02485077379600531,4,1,0.7721915510690385,0,203,0.6352222313253963,12,0.003975629806518555,203.2861933708191,0.6360388825225712,203.2861933708191,1,0,203.2861933708191,8,0.605234497166556,0.027752114961309422,13,10000
142,100000samples-0seed,128041,2022-10-01_22-18-01,0,4,192.168.0.40,cn-0034,d9528720,8,100000,0.2823185140223984,2,50,72aa6cb0ff654a19a0f8d84cd28c950d,0.04639680538013297,0.7308298990145439,0,30,50,30,{'runtime': 377},1664677081,1664677081,0.6675372285912049,8,0.2823185140223984,2,1,0.7308298990145439,0,378,0.6640875790721863,4,0.003833293914794922,377.5997505187988,0.6615531442382829,377.5997505187988,1,0,377.5997505187988,0,0.6582206668150778,0.04639680538013297,0,100000
143,1000samples-21seed,150570,2022-10-01_22-14-20,21,12,192.168.0.14,cn-0008,6da33870,12,1000,0.46205269228071166,4,200,d4102a9c859046f687d15546650e6d9b,0.02306054297521079,0.9337525149086906,0,10,200,10,{'runtime': 198},1664676860,1664676860,0.8245053088803088,12,0.46205269228071166,4,1,0.9337525149086906,0,198,0.6535543919988777,12,0.004756450653076172,198.39594626426697,0.6494962693806143,198.39594626426697,1,0,198.39594626426697,0,0.6471117880110424,0.02306054297521079,21,1000
144,1000samples-21seed,151584,2022-10-01_22-13-56,21,8,192.168.0.14,cn-0008,fe74304e,8,1000,0.46687732725094633,10,100,006440205e574644b0fe9f607ff79ec9,0.024558892558078124,0.7494636366631025,0,0,100,0,{'runtime': 188},1664676836,1664676836,0.5,8,0.46687732725094633,10,1,0.7494636366631025,0,189,0.5,8,0.005136966705322266,189.2358672618866,0.5,189.2358672618866,1,0,189.2358672618866,0,0.5,0.024558892558078124,21,1000
145,1000samples-13seed,238466,2022-10-01_22-13-46,13,8,192.168.0.52,cn-0046,647b3a72,12,1000,0.026701310403996148,8,50,0e5cf2a5404b401f9b5275f5c0e77cc0,0.031626850359359436,0.891375838353023,4,10,50,10,{'runtime': 183},1664676826,1664676826,0.7720846473623854,12,0.026701310403996148,8,1,0.891375838353023,0,182,0.645773650047484,8,0.003583192825317383,182.77407050132751,0.6401389856069832,182.77407050132751,1,0,182.77407050132751,4,0.6171771107281068,0.031626850359359436,13,1000
146,1000samples-0seed,239389,2022-10-01_22-13-44,0,4,192.168.0.43,cn-0037,636cfb70,12,1000,0.6136976856322991,10,150,8e726b705bd443e09c108fbf683c4ae0,0.010897290308833489,0.9044204832452176,0,10,150,10,{'runtime': 184},1664676824,1664676824,0.6602482801030016,12,0.6136976856322991,10,1,0.9044204832452176,0,185,0.5999199578499258,4,0.004214048385620117,184.91009998321533,0.598935014745172,184.91009998321533,1,0,184.91009998321533,0,0.5850116359671642,0.010897290308833489,0,1000
147,100samples-0seed,114178,2022-10-01_22-13-49,0,12,192.168.0.19,cn-0013,623ec6de,12,100,0.29544536169586944,0,200,672c7eec939a42868ffd7f220c1cfd61,0.08221251575846385,0.7942439821545377,0,40,200,40,{'runtime': 191},1664676829,1664676829,0.5270684371807968,12,0.29544536169586944,0,1,0.7942439821545377,0,191,0.5462510363842229,12,0.004018306732177734,190.702054977417,0.5462445795346214,190.702054977417,1,0,190.702054977417,0,0.5371042088660757,0.08221251575846385,0,100
